,Date,AAPL,ADBE,AMZN,BA,CMCSA,CSCO,CVX,DIS,FB,GOOGL,INTC,KO,LOW,MCD,MSFT,MU,NFLX,NKE,PEP,SBUX,T,TGT,VZ,WMT,XOM,Mean Rating,Mean Description,# of Ratings,Buy (%),Overweight (%),Hold (%),Underweight (%),Sell (%),Mean Tgt Price,# of Tgt Prices,Tgt Price Implied Return (%),0 days,1 days,7 days,30 days
0,2014-12-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,Overweight ,50,66.0,8.0,22.0,0.0,4.0,<function <listcomp>.<lambda> at 0x0000017E5465CF28>,43,10.3,110.379997,109.330002,107.75,117.160004
1,2015-03-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,Overweight ,49,63.3,10.2,22.4,0.0,4.1,<function <listcomp>.<lambda> at 0x0000017E54673048>,41,11.2,124.43,124.25,126.010002,125.150002
2,2015-06-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,Overweight ,51,60.8,9.8,25.5,0.0,3.9,<function <listcomp>.<lambda> at 0x0000017E546730D0>,43,17.4,125.43,126.599998,125.690002,122.370003
3,2015-09-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,51,68.6,9.8,17.6,0.0,3.9,<function <listcomp>.<lambda> at 0x0000017E54673158>,44,32.2,110.300003,109.580002,110.779999,119.5
4,2015-12-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,Buy ,50,74.0,8.0,16.0,0.0,2.0,<function <listcomp>.<lambda> at 0x0000017E546731E0>,43,38.4,105.260002,105.349998,96.449997,96.43
5,2016-03-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,Buy ,47,78.7,6.4,12.8,0.0,2.1,<function <listcomp>.<lambda> at 0x0000017E54673268>,41,21.9,108.989998,109.989998,108.540001,93.639999
6,2016-06-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,Buy ,44,81.8,6.8,9.1,0.0,2.3,<function <listcomp>.<lambda> at 0x0000017E546732F0>,40,27.7,95.599998,95.889999,95.940002,106.050003
7,2016-09-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,Overweight ,45,71.1,11.1,11.1,2.2,4.4,<function <listcomp>.<lambda> at 0x0000017E54673378>,39,10.7,113.050003,112.519997,114.059998,113.540001
8,2016-12-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,46,67.4,13.0,15.2,0.0,4.3,<function <listcomp>.<lambda> at 0x0000017E54673400>,40,12.6,115.82,116.150002,117.910004,121.629997
9,2017-03-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,42,64.3,11.9,23.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673488>,37,5.4,143.660004,143.699997,143.339996,146.580002
10,2017-06-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,Overweight ,43,62.8,11.6,23.3,0.0,2.3,<function <listcomp>.<lambda> at 0x0000017E54673510>,37,13.1,144.020004,143.5,144.179993,148.729996
11,2017-09-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,Overweight ,37,64.9,13.5,18.9,0.0,2.7,<function <listcomp>.<lambda> at 0x0000017E54673598>,32,14.9,154.119995,153.809998,155.300003,166.720001
12,2017-12-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,Overweight ,38,68.4,13.2,18.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673620>,32,13.4,169.229996,172.259995,175,167.960007
13,2018-03-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,Overweight ,39,51.3,10.3,38.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E546736A8>,32,14.2,167.779999,166.679993,172.800003,165.259995
14,2018-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,Overweight ,42,50.0,9.5,40.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673730>,35,7.6,185.110001,187.179993,187.970001,189.910004
15,2018-09-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,Overweight ,41,56.1,7.3,34.1,0.0,2.4,<function <listcomp>.<lambda> at 0x0000017E546737B8>,34,3.3,225.740005,227.259995,224.289993,212.240005
16,2018-12-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,Overweight ,42,47.6,7.1,42.9,0.0,2.4,<function <listcomp>.<lambda> at 0x0000017E54673840>,33,38.7,157.740005,157.919998,147.929993,165.25
17,2019-03-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,Overweight ,39,46.2,5.1,46.2,0.0,2.6,<function <listcomp>.<lambda> at 0x0000017E546738C8>,32,0.7,189.949997,191.240005,197,204.610001
18,2019-06-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,Overweight ,42,47.6,2.4,42.9,0.0,7.1,<function <listcomp>.<lambda> at 0x0000017E54673950>,36,6.5,197.919998,201.550003,204.229996,209.679993
19,2019-09-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,Overweight ,42,45.2,4.8,40.5,0.0,9.5,<function <listcomp>.<lambda> at 0x0000017E546739D8>,37,0.7,223.970001,224.589996,227.059998,243.259995
20,2019-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,Overweight ,43,51.2,4.7,30.2,2.3,11.6,<function <listcomp>.<lambda> at 0x0000017E54673A60>,39,-3.9,264.160004,264.160004,264.160004,264.160004
22,2015-02-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,Overweight ,24,58.3,4.2,37.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673AE8>,21,6.3,79.099998,79.790001,77.550003,73.599998
23,2015-05-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,Overweight ,24,58.3,4.2,37.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673B70>,23,7.6,79.089996,79.870003,78.860001,81.279999
24,2015-08-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,Overweight ,23,60.9,8.7,30.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673BF8>,22,12.6,78.57,75.989998,79.779999,82.220001
25,2015-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,Overweight ,27,59.3,11.1,29.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673C80>,24,-0.1,91.459999,92.550003,89.599998,95.279999
26,2016-02-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,26,61.5,11.5,26.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673D08>,24,21.5,85.150002,88.370003,85.110001,93.779999
27,2016-05-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,Overweight ,24,62.5,12.5,25.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673D90>,22,10.7,99.470001,100.040001,98.519997,95.790001
28,2016-08-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,Overweight ,27,66.7,11.1,22.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673E18>,25,9.6,102.309998,102.900002,103,108.540001
29,2016-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,29,62.1,10.3,27.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673EA0>,25,17.1,102.809998,99.510002,103.360001,102.949997
30,2017-02-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,Overweight ,30,60.0,10.0,30.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54673F28>,25,3.6,118.339996,120.349998,119.980003,129.610001
31,2017-05-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,Overweight ,33,69.7,9.1,21.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A048>,29,1.9,141.860001,141.380005,143.619995,141.440002
32,2017-08-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,32,68.8,9.4,18.8,0.0,3.1,<function <listcomp>.<lambda> at 0x0000017E5466A0D0>,29,3.2,155.160004,155.059998,155.470001,147.940002
33,2017-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,Overweight ,33,66.7,9.1,24.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A158>,30,0.8,181.470001,179.520004,174.610001,177.699997
34,2018-02-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,Overweight ,32,62.5,9.4,28.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A1E0>,29,3.6,209.130005,206.029999,216.860001,212.279999
35,2018-05-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,Overweight ,30,56.7,10.0,33.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A268>,27,-0.9,249.279999,251.309998,247.509995,243.259995
36,2018-08-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,Overweight ,30,56.7,6.7,33.3,0.0,3.3,<function <listcomp>.<lambda> at 0x0000017E5466A2F0>,26,2.9,263.51001,266.679993,260.869995,275.48999
37,2018-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,Overweight ,31,58.1,9.7,32.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A378>,27,16.5,250.889999,255.259995,238,226.240005
38,2019-02-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,Overweight ,32,53.1,9.4,37.5,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A400>,28,10.9,262.5,264.01001,255.460007,272.170013
39,2019-05-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,Overweight ,30,56.7,6.7,36.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A488>,25,10.1,270.899994,259.029999,278.160004,300.970001
40,2019-08-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,Overweight ,28,53.6,7.1,39.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A510>,24,10.6,284.51001,282.450012,284.940002,276.25
41,2019-11-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,Overweight ,29,55.2,6.9,37.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A598>,25,2.9,309.529999,302.75,302.75,302.75
42,2019-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,Overweight ,29,55.2,6.9,37.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A620>,25,2.9,302.75,302.75,302.75,302.75
43,2014-12-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,Overweight ,46,50.0,8.7,41.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A6A8>,37,14.6,310.350006,308.519989,298.420013,354.529999
44,2015-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,Overweight ,43,46.5,11.6,39.5,2.3,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A730>,35,5.7,372.100006,370.26001,374.410004,421.779999
45,2015-06-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,Overweight ,43,48.8,14.0,37.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A7B8>,35,7.3,434.089996,437.390015,436.720001,536.76001
46,2015-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,Buy ,44,75.0,11.4,13.6,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A840>,39,27.4,511.890015,520.719971,541.940002,625.900024
47,2015-12-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,Buy ,45,71.1,11.1,17.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A8C8>,40,10.4,675.890015,636.98999,607.940002,574.809998
48,2016-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,Buy ,46,76.1,13.0,10.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A950>,41,24.6,593.640015,598.5,591.429993,683.849976
49,2016-06-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,Buy ,44,75.0,13.6,11.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466A9D8>,39,14.2,715.619995,725.679993,736.570007,767.73999
50,2016-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,Buy ,45,75.6,13.3,11.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AA60>,39,8.2,837.309998,836.73999,839.429993,789.820007
51,2016-12-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,Buy ,43,76.7,14.0,9.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AAE8>,38,25.7,749.869995,753.669983,795.98999,830.380005
52,2017-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,Buy ,46,78.3,10.9,10.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AB70>,40,7.9,886.539978,891.51001,894.880005,948.22998
53,2017-06-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,Buy ,42,78.6,9.5,11.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466ABF8>,35,16.5,968,953.659973,978.76001,987.780029
54,2017-09-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,Buy ,47,78.7,8.5,10.6,0.0,2.1,<function <listcomp>.<lambda> at 0x0000017E5466AC80>,40,20.8,961.349976,959.190002,989.580017,1110.849976
55,2017-12-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,Buy ,49,81.6,10.2,8.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AD08>,43,10.9,1169.469971,1189.01001,1229.140015,1417.680054
56,2018-03-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,Buy ,46,84.8,10.9,4.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AD90>,43,17.5,1447.339966,1371.98999,1451.75,1566.130005
57,2018-06-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,Buy ,48,85.4,10.4,4.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AE18>,43,11.3,1699.800049,1713.780029,1710.630005,1779.219971
58,2018-09-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,Buy ,47,85.1,10.6,4.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AEA0>,44,9.7,2003,2004.359985,1889.650024,1538.880005
59,2018-12-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,Buy ,47,87.2,10.6,2.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466AF28>,44,43.4,1501.969971,1539.130005,1629.51001,1670.430054
60,2019-03-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,Buy ,44,88.6,11.4,0.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668048>,40,19.1,1780.75,1814.189941,1837.280029,1938.430054
61,2019-06-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,Buy ,47,91.5,8.5,0.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E546680D0>,43,18.8,1893.630005,1922.189941,1942.910034,1912.449951
62,2019-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,Buy ,47,91.5,8.5,0.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668158>,42,32.1,1735.910034,1735.650024,1732.660034,1779.98999
63,2019-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,Buy ,49,87.8,8.2,4.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E546681E0>,45,21.0,1781.599976,1781.599976,1781.599976,1781.599976
64,2014-12-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,Overweight ,25,56.0,4.0,36.0,0.0,4.0,<function <listcomp>.<lambda> at 0x0000017E54668268>,21,13.4,129.979996,129.949997,129.509995,145.369995
65,2015-03-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,Overweight ,25,56.0,8.0,28.0,0.0,8.0,<function <listcomp>.<lambda> at 0x0000017E546682F0>,21,6.4,150.080002,148.639999,152.320007,143.339996
66,2015-06-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,24,54.2,8.3,29.2,0.0,8.3,<function <listcomp>.<lambda> at 0x0000017E54668378>,20,16.6,138.720001,140.729996,143.149994,143.009995
67,2015-09-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,Overweight ,24,58.3,4.2,29.2,0.0,8.3,<function <listcomp>.<lambda> at 0x0000017E54668400>,21,24.8,130.949997,130.610001,137.020004,148.070007
68,2015-12-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Overweight ,24,54.2,8.3,29.2,0.0,8.3,<function <listcomp>.<lambda> at 0x0000017E54668488>,20,13.5,144.589996,140.5,133.009995,121.559998
69,2016-03-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,Overweight ,24,37.5,8.3,50.0,0.0,4.2,<function <listcomp>.<lambda> at 0x0000017E54668510>,18,10.2,126.940002,126.959999,127,134.009995
70,2016-06-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,Overweight ,23,39.1,4.3,47.8,4.3,4.3,<function <listcomp>.<lambda> at 0x0000017E54668598>,18,11.7,129.869995,129.690002,127.169998,133.210007
71,2016-09-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,Overweight ,23,39.1,8.7,43.5,4.3,4.3,<function <listcomp>.<lambda> at 0x0000017E54668620>,17,12.1,131.740005,132.380005,133.850006,142.429993
72,2016-12-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,Overweight ,25,40.0,12.0,40.0,4.0,4.0,<function <listcomp>.<lambda> at 0x0000017E546686A8>,19,1.2,155.679993,156.970001,159.100006,165.570007
73,2017-03-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,Overweight ,27,37.0,11.1,37.0,3.7,11.1,<function <listcomp>.<lambda> at 0x0000017E54668730>,21,0.5,176.860001,176.649994,178.850006,182.389999
74,2017-06-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,Overweight ,27,37.0,11.1,37.0,3.7,11.1,<function <listcomp>.<lambda> at 0x0000017E546687B8>,22,-2.5,197.75,198.589996,202.369995,242.460007
75,2017-09-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,Overweight ,26,42.3,7.7,50.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668840>,22,6.4,254.210007,255.990005,258.579987,259.25
76,2017-12-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,Overweight ,25,40.0,8.0,52.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E546688C8>,21,-0.9,294.910004,296.839996,308.839996,340.820007
77,2018-03-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,Overweight ,28,53.6,10.7,35.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668950>,24,19.6,327.880005,322.440002,336.399994,333.559998
78,2018-06-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,Overweight ,26,57.7,11.5,30.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E546689D8>,24,19.6,335.51001,336.079987,334.640015,351.059998
79,2018-09-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,25,64.0,12.0,24.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668A60>,24,11.9,371.899994,382.290009,386.470001,335.589996
80,2018-12-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,Overweight ,22,63.6,13.6,22.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668AE8>,20,31.1,322.5,323.809998,328.109985,387.720001
81,2019-03-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,Overweight ,25,68.0,12.0,20.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668B70>,22,19.2,381.420013,391.540009,391.929993,379.049988
82,2019-06-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,Overweight ,23,56.5,8.7,34.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668BF8>,21,19.3,364.01001,356.459991,355.859985,340.209991
83,2019-09-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,Overweight ,23,52.2,8.7,39.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668C80>,20,13.2,380.470001,374.940002,376.540009,346.059998
84,2019-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,Overweight ,23,43.5,4.3,52.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668D08>,20,7.8,355.179993,355.179993,355.179993,355.179993
85,2014-12-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,Buy ,25,72.0,12.0,16.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668D90>,23,10.1,29.004999,28.674999,27.59,26.575001
86,2015-03-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,Buy ,26,73.1,11.5,15.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668E18>,23,16.1,28.235001,28.530001,29.16,28.879999
87,2015-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,Buy ,29,75.9,6.9,17.2,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668EA0>,25,11.5,30.07,31.125,31.254999,31.18
88,2015-09-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,Overweight ,30,66.7,16.7,16.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E54668F28>,26,23.4,28.440001,28.705,29.85,31.309999
89,2015-12-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,Overweight ,28,67.9,10.7,21.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B048>,25,23.4,28.215,27.82,27.305,27.905001
90,2016-03-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,Buy ,31,71.0,12.9,16.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B0D0>,27,12.7,30.540001,30.934999,30.700001,30.615
91,2016-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,Buy ,28,78.6,7.1,14.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B158>,25,8.4,32.595001,32.639999,33.130001,33.77
92,2016-09-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,Buy ,28,75.0,10.7,14.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B1E0>,24,13.5,33.169998,33.095001,32.68,30.91
93,2016-12-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,Buy ,29,75.9,13.8,10.3,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B268>,25,9.6,34.525002,34.525002,35.134998,37.669998
94,2017-03-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,Buy ,30,76.7,13.3,10.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B2F0>,26,11.9,37.59,37.560001,38.029999,39.189999
95,2017-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,Buy ,32,81.3,9.4,9.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5466B378>,29,16.2,38.919998,38.360001,38.57,40.450001
